 Simulation_Period = 20160101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20180317        0.515342E+00        0.515342E+00        0.438794E+00        0.129386E+00        0.966764E-02        0.299694E+00        0.470187E-04        0.111188E-03        0.635920E-01        0.589480E-01        0.464402E-02        0.128442E-01        0.292228E-02        0.291256E-03        0.963069E-02        0.886444E-17        0.226458E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180318        0.513732E+00        0.513732E+00        0.437514E+00        0.128987E+00        0.981893E-02        0.298662E+00        0.448425E-04        0.111024E-03        0.632016E-01        0.585644E-01        0.463720E-02        0.129059E-01        0.293685E-02        0.292110E-03        0.967698E-02        0.765833E-17        0.226753E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180319        0.512115E+00        0.512115E+00        0.436227E+00        0.128595E+00        0.996425E-02        0.297625E+00        0.427560E-04        0.111620E-03        0.628082E-01        0.581778E-01        0.463039E-02        0.129673E-01        0.295131E-02        0.292991E-03        0.972303E-02        0.508223E-17        0.227049E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180320        0.510484E+00        0.510484E+00        0.434934E+00        0.128205E+00        0.101039E-01        0.296584E+00        0.407501E-04        0.111658E-03        0.624092E-01        0.577856E-01        0.462360E-02        0.130287E-01        0.296574E-02        0.293902E-03        0.976905E-02        0.123249E-16        0.227346E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180321        0.508838E+00        0.508838E+00        0.433632E+00        0.127808E+00        0.102381E-01        0.295548E+00        0.388208E-04        0.112349E-03        0.620028E-01        0.573859E-01        0.461682E-02        0.130901E-01        0.298014E-02        0.294845E-03        0.981511E-02        0.194094E-16        0.227645E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180322        0.507226E+00        0.507226E+00        0.432359E+00        0.127410E+00        0.103889E-01        0.294523E+00        0.369965E-04        0.114419E-03        0.616029E-01        0.569929E-01        0.460996E-02        0.131497E-01        0.299411E-02        0.295786E-03        0.985985E-02       -0.142449E-16        0.227946E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180323        0.505564E+00        0.505564E+00        0.431083E+00        0.126999E+00        0.105560E-01        0.293493E+00        0.351904E-04        0.117371E-03        0.611503E-01        0.565472E-01        0.460309E-02        0.132126E-01        0.300879E-02        0.296825E-03        0.990702E-02       -0.140472E-16        0.228259E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180324        0.503781E+00        0.503781E+00        0.429764E+00        0.126563E+00        0.107192E-01        0.292448E+00        0.333678E-04        0.118154E-03        0.606182E-01        0.560219E-01        0.459631E-02        0.132810E-01        0.302470E-02        0.298007E-03        0.995833E-02       -0.156803E-16        0.228583E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180325        0.502003E+00        0.502003E+00        0.428442E+00        0.126122E+00        0.108750E-01        0.291413E+00        0.316435E-04        0.117641E-03        0.600944E-01        0.555049E-01        0.458953E-02        0.133479E-01        0.304022E-02        0.299195E-03        0.100085E-01       -0.236063E-16        0.228907E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180326        0.500285E+00        0.500285E+00        0.427137E+00        0.125691E+00        0.110224E-01        0.290394E+00        0.300537E-04        0.116795E-03        0.596205E-01        0.550378E-01        0.458271E-02        0.134103E-01        0.305468E-02        0.300332E-03        0.100553E-01       -0.610652E-17        0.229225E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180327        0.498601E+00        0.498601E+00        0.425842E+00        0.125284E+00        0.111623E-01        0.289366E+00        0.285660E-04        0.116828E-03        0.591723E-01        0.545964E-01        0.457587E-02        0.134700E-01        0.306849E-02        0.301447E-03        0.101001E-01       -0.125033E-16        0.229540E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20180328        0.496945E+00        0.496945E+00        0.424557E+00        0.124915E+00        0.112949E-01        0.288319E+00        0.271716E-04        0.115969E-03        0.587449E-01        0.541759E-01        0.456903E-02        0.135271E-01        0.308168E-02        0.302541E-03        0.101429E-01       -0.579145E-17        0.229851E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
